Ria,Coast,RiaCoast,LocNumRiaCoast,LocNumCumulative,LocName,Latitude,Longitude,DistanceRiver_Absolute,DistanceRiver_Normalized,Rock_Type,Wave_Mean,Ascophyllum_Coverage,Barnacles_Coverage,Corallina_Presence,FabalisObtusata_Presence,Fucus_Coverage,Gibbula_Presence,Lichina_Coverage,Littorea_Presence,Melarhaphe_Presence,Mytilus_Coverage,Nucella_Presence,Pelvetia_Coverage,Phorcus_Presence,EcolPC1,EcolPC2,Cluster,SaxatilisDensity_Mean,SaxatilisDensity_SD,IndividualNumCumulative,IndividualNumLoc,IDCodeName,IDCodeNameColorMorph,ShellSculpture,ColorMorph,Scars,ShellLength,ShellThickness,CS,RW1,RW2,RW3,SculpturedShell,Lineata,Fulva,RW1_Z,RW2_Z,ShellLength_Z,ShellThickness_Rel
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2807,22,MurosNoia_South_Testal_22,MurosNoia_South_Testal_22_fulva,Rudis,Fulva,Absent,7.7,0.487,0.972514973,-0.075684844,0.05082411,0.006875312,0,0,1,-1.295248902,1.382438656,0.214950218,0.177032736
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2808,23,MurosNoia_South_Testal_23,MurosNoia_South_Testal_23_fulva,Rudis,Fulva,Present,6.3,0.299,0.817676947,-0.080021469,0.001449599,-0.033508824,0,0,1,-1.369457681,0.039429745,-0.643895851,-0.170014394
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2809,24,MurosNoia_South_Testal_24,MurosNoia_South_Testal_24_fulva,Rudissima,Fulva,Present,7.2,0.479,0.931361752,-0.098083616,0.054531601,-2.06E-05,0,0,1,-1.678539027,1.483284079,-0.091780521,0.207568411
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2810,25,MurosNoia_South_Testal_25,MurosNoia_South_Testal_25_fulva,Rudis,Fulva,Absent,8,0.378,1.01301822,-0.042360311,0.0171991,-0.027845599,0,0,1,-0.724996014,0.467823257,0.398988662,-0.10314993
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2811,26,MurosNoia_South_Testal_26,MurosNoia_South_Testal_26_fulva,Rudissima,Fulva,Absent,6.6,0.321,0.837167575,-0.117032045,-0.006048538,-0.001239113,0,0,1,-2.002786522,-0.164522955,-0.459857408,-0.131651313
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2812,27,MurosNoia_South_Testal_27,MurosNoia_South_Testal_27_fulva,Rudis,Fulva,Absent,7.8,0.319,0.971614817,-0.00795015,0.059651474,-0.066924084,0,0,1,-0.136165747,1.622546928,0.276296366,-0.255092211
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2813,28,MurosNoia_South_Testal_28,MurosNoia_South_Testal_28_fulva,Rudissima,Fulva,Absent,5.4,0.299,0.725847676,-0.123630593,0.02751816,0.035612651,0,0,1,-2.115701564,0.748506331,-1.196011181,-0.061875443
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2814,29,MurosNoia_South_Testal_29,MurosNoia_South_Testal_29_fulva,Rudis,Fulva,Absent,6.3,0.357,0.819452745,-0.047758455,0.015603139,-0.038727537,0,0,1,-0.817369618,0.4244124,-0.643895851,0.007277815
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2815,30,MurosNoia_South_Testal_30,MurosNoia_South_Testal_30_fulva,Rudissima,Fulva,Absent,7.4,0.413,1.001037328,-0.06152839,-0.040526936,0.004962628,0,0,1,-1.053002183,-1.102350891,0.030911775,0.040094626
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2816,31,MurosNoia_South_Testal_31,MurosNoia_South_Testal_31_fulva,Rudis,Fulva,Present,8.1,0.414,1.047961758,-0.063465024,0.03986581,0.008406421,0,0,1,-1.086142066,1.084367966,0.46033481,-0.020892731
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2817,32,MurosNoia_South_Testal_32,MurosNoia_South_Testal_32_fulva,Rudis,Fulva,Present,9.9,0.571,1.278354615,0.00448523,0.038813995,0.000191844,0,0,1,0.076629774,1.055758125,1.56456547,0.159857085
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2818,33,MurosNoia_South_Testal_33,MurosNoia_South_Testal_33_fulva,Rudis,Fulva,Present,9.5,0.542,1.213823654,-0.034831424,0.021899821,0.001964807,0,0,1,-0.596160914,0.595684983,1.319180879,0.136666414
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2819,34,MurosNoia_South_Testal_34,MurosNoia_South_Testal_34_fulva,Rudis,Fulva,Absent,6.3,0.259,0.789952747,-0.033633913,0.040329763,-0.027983222,0,0,1,-0.575668981,1.096987696,-0.643895851,-0.313629905
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2820,35,MurosNoia_South_Testal_35,MurosNoia_South_Testal_35_fulva,Rudissima,Fulva,Absent,7.4,0.377,0.945874688,-0.006495936,0.053255297,-0.046610417,0,0,1,-0.111281085,1.448568036,0.030911775,-0.051107779
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2821,36,MurosNoia_South_Testal_36,MurosNoia_South_Testal_36_fusca,Rudis,Fusca,Absent,8.6,0.397,1.055108885,-0.016501152,0.010675626,-0.027559644,0,0,0,-0.282491386,0.29038183,0.767065549,-0.104841844
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2822,37,MurosNoia_South_Testal_37,MurosNoia_South_Testal_37_fusca,Rudissima,Fusca,Absent,6.9,0.279,0.861903511,-0.033835104,0.060851222,-0.031991966,0,0,0,-0.579111782,1.655180613,-0.275818964,-0.303064215
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2823,38,MurosNoia_South_Testal_38,MurosNoia_South_Testal_38_fusca,Rudissima,Fusca,Absent,6.6,0.329,0.830692784,-0.000659975,0.005766143,-0.065910644,0,0,0,-0.011415511,0.156841684,-0.459857408,-0.107034686
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2824,39,MurosNoia_South_Testal_39,MurosNoia_South_Testal_39_fusca,Rudissima,Fusca,Absent,6.8,0.376,0.859096192,-0.035818499,-0.021801993,-0.04310424,0,0,0,-0.613051844,-0.593024017,-0.337165112,0.005554418
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2825,40,MurosNoia_South_Testal_40,MurosNoia_South_Testal_40_fulva,Rudis,Fulva,Present,7.4,0.333,0.95183529,-0.03670944,0.03669875,0.008463931,0,0,1,-0.62829772,0.998222509,0.030911775,-0.175210477
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2826,41,MurosNoia_South_Testal_41,MurosNoia_South_Testal_41_fulva,Rudis,Fulva,Absent,6.3,0.261,0.812048937,-0.068614683,0.029413578,0.001263559,0,0,1,-1.174263569,0.800062554,-0.643895851,-0.30593756
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2827,42,MurosNoia_South_Testal_42,MurosNoia_South_Testal_42_fusca,Rudis,Fusca,Present,8.2,0.379,1.023538723,-0.038450079,0.081599476,-0.040217601,0,0,0,-0.658083716,2.219542456,0.521680957,-0.117830148
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2828,43,MurosNoia_South_Testal_43,MurosNoia_South_Testal_43_fusca,Rudis,Fusca,Absent,7.2,0.324,0.948129816,-0.01944453,-0.023955849,-0.011821894,0,0,0,-0.332858778,-0.65160987,-0.091780521,-0.183388671
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2829,44,MurosNoia_South_Testal_44,MurosNoia_South_Testal_44_fusca,Rudis,Fusca,Present,7.9,0.304,0.964230063,-0.021090652,-0.051123059,-0.084237711,0,0,0,-0.361027389,-1.390570203,0.337642514,-0.312192225
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2830,45,MurosNoia_South_Testal_45,MurosNoia_South_Testal_45_fusca,Rudis,Fusca,Absent,6,0.295,0.809732803,-0.02590885,0.019674847,0.00858343,0,0,0,-0.443476896,0.535164689,-0.827934295,-0.149255599
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2831,46,MurosNoia_South_Testal_46,MurosNoia_South_Testal_46_fusca,Rudis,Fusca,Absent,7.3,0.504,0.929481763,-0.013988494,0.01729847,-0.032424442,0,0,0,-0.23949452,0.470526166,-0.030434373,0.248767865
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2832,47,MurosNoia_South_Testal_47,MurosNoia_South_Testal_47_fulva,Rudis,Fulva,Present,9.1,0.523,1.142867589,-0.062646057,0.054886997,-0.007219742,0,0,1,-1.072127817,1.49295101,1.073796288,0.1311592
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2833,48,MurosNoia_South_Testal_48,MurosNoia_South_Testal_48_fulva,Rudis,Fulva,Absent,7.4,0.423,1.018026013,-0.013266539,0.009622935,0.04396022,0,0,1,-0.227140351,0.261748161,0.030911775,0.064019212
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2834,49,MurosNoia_South_Testal_49,MurosNoia_South_Testal_49_fulva,Rudis,Fulva,Absent,8.1,0.401,1.047642505,-0.017665578,-0.019871896,-0.023145495,0,0,1,-0.302417165,-0.540524511,0.46033481,-0.052797277
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2835,50,MurosNoia_South_Testal_50,MurosNoia_South_Testal_50_fulva,Rudis,Fulva,Present,9.6,0.525,1.208334002,-0.046377901,0.084170329,-0.013704847,0,0,1,-0.793745434,2.289470814,1.380527027,0.097452906
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2836,51,MurosNoia_South_Testal_51,MurosNoia_South_Testal_51_lutea,Rudissima,Lutea,Absent,7,0.356,0.917360978,-0.087024913,-0.010528004,0.027078073,0,0,0,-1.489301346,-0.286366445,-0.214472816,-0.069439175
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2837,52,MurosNoia_South_Testal_52,MurosNoia_South_Testal_52_lutea,Rudissima,Lutea,Absent,6.2,0.264,0.778525715,-0.034594688,0.054068331,-0.023642402,0,0,0,-0.592109863,1.470682926,-0.705241999,-0.283284391
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2838,53,MurosNoia_South_Testal_53,MurosNoia_South_Testal_53_lutea,Rudis,Lutea,Absent,8.4,0.439,1.044457841,0.005040577,0.091094887,-0.03701486,0,0,0,0.08613293,2.477821906,0.644373253,0.012228276
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2839,54,MurosNoia_South_Testal_54,MurosNoia_South_Testal_54_lutea,Rudis,Lutea,Absent,7.9,0.391,1.028864842,-0.046525479,-0.000824162,-0.009605051,0,0,0,-0.796270804,-0.022417577,0.337642514,-0.060512366
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2840,55,MurosNoia_South_Testal_55,MurosNoia_South_Testal_55_lutea,Rudis,Lutea,Absent,7,0.372,0.875582823,-0.020679303,0.040366198,-0.028371193,0,0,0,-0.353988342,1.097978745,-0.214472816,-0.025476051
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2841,56,MurosNoia_South_Testal_56,MurosNoia_South_Testal_56_lutea,Rudis,Lutea,Absent,9.2,0.526,1.210693315,0.049085688,0.019422541,-0.007367684,0,0,0,0.839837467,0.528301853,1.135142436,0.129212046
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2842,57,MurosNoia_South_Testal_57,MurosNoia_South_Testal_57_lutea,Rudis,Lutea,Present,NA,0.305,0.715965669,0.01632067,-0.032770166,-0.023339692,0,0,0,0.279159059,-0.891363257,NA,NA
MurosNoia,South,MurosNoiaSouth,1,50,Testal,42.790456,-8.917828,10859,0.19,CalcAlkalineGranitoids,0.75,5,3,0,0,5,0,0,1,0,5,0,5,0,-4.312529795,0.408391832,WaveSheltered,40.3,34.02,2843,58,MurosNoia_South_Testal_58,MurosNoia_South_Testal_58_lutea,Rudissima,Lutea,Absent,5.6,0.279,0.721625371,-0.06513589,0.012729936,-0.014728413,0,0,0,-1.1147341,0.346259986,-1.073318886,-0.156619667
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2844,1,MurosNoia_South_Hornanda_1,MurosNoia_South_Hornanda_1_lineata,Rudissima,Lineata,Absent,6.6,0.236,0.876337984,-0.026464113,-0.011299515,-0.049638934,0,1,0,-0.452978615,-0.307351891,-0.459857408,-0.439260631
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2845,2,MurosNoia_South_Hornanda_2,MurosNoia_South_Hornanda_2_lineata,Rudissima,Lineata,Absent,6.7,0.31,0.889337953,-0.058056547,-0.019346038,0.01336635,0,1,0,-0.993591643,-0.526220937,-0.39851126,-0.177069429
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2846,3,MurosNoia_South_Hornanda_3,MurosNoia_South_Hornanda_3_lineata,Rudis,Lineata,Absent,6.6,0.245,0.848123033,0.007721954,0.062394644,0.001793534,0,1,0,0.132016933,1.697162386,-0.459857408,-0.401834226
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2847,4,MurosNoia_South_Hornanda_4,MurosNoia_South_Hornanda_4_lineata,Rudis,Lineata,Absent,6.5,0.219,0.870318279,-0.002005767,0.018788223,0.029431159,0,1,0,-0.034444845,0.511048118,-0.521203555,-0.503310352
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2848,5,MurosNoia_South_Hornanda_5,MurosNoia_South_Hornanda_5_lineata,Rudissima,Lineata,Absent,6.8,0.234,0.904779939,0.02970494,0.032796052,0.006996817,0,1,0,0.508192084,0.892067368,-0.337165112,-0.46871361
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2849,6,MurosNoia_South_Hornanda_6,MurosNoia_South_Hornanda_6_lineata,Rudissima,Lineata,Absent,6.6,0.255,0.865586815,0.066990928,0.0366877,-0.015564533,0,1,0,1.146233803,0.997921944,-0.459857408,-0.361828891
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2850,7,MurosNoia_South_Hornanda_7,MurosNoia_South_Hornanda_7_lineata,Rudissima,Lineata,Absent,6.8,0.186,0.919112261,0.011805461,0.005672748,0.031160001,0,1,0,0.201894331,0.154301298,-0.337165112,-0.698288052
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2851,8,MurosNoia_South_Hornanda_8,MurosNoia_South_Hornanda_8_lineata,Rudissima,Lineata,Absent,5.9,0.246,0.811718907,0.042713583,0.014287153,0.028931311,0,1,0,0.730797341,0.388616989,-0.889280442,-0.31910898
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2852,9,MurosNoia_South_Hornanda_9,MurosNoia_South_Hornanda_9_lineata,Rudissima,Lineata,Absent,7.9,0.337,1.043261838,-0.006429995,-0.048483997,-0.013581452,0,1,0,-0.110152696,-1.318786529,0.337642514,-0.209136996
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2853,10,MurosNoia_South_Hornanda_10,MurosNoia_South_Hornanda_10_lineata,Rudissima,Lineata,Absent,6.4,0.213,0.82294655,0.028560754,0.059078023,-0.042174869,0,1,0,0.488612654,1.606948802,-0.582549703,-0.520213503
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2854,11,MurosNoia_South_Hornanda_11,MurosNoia_South_Hornanda_11_lineata,Rudis,Lineata,Absent,7.2,0.214,0.96571344,0.040496066,0.008854716,0.038931425,0,1,0,0.692850959,0.240852259,-0.091780521,-0.598156172
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2855,12,MurosNoia_South_Hornanda_12,MurosNoia_South_Hornanda_12_lineata,Rudissima,Lineata,Absent,6.9,0.244,0.944759508,0.035194761,0.039938576,0.006340638,0,1,0,0.602134474,1.086347234,-0.275818964,-0.437107771
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2856,13,MurosNoia_South_Hornanda_13,MurosNoia_South_Hornanda_13_lineata,Rudissima,Lineata,Present,5.8,0.189,0.786365596,0.003251591,0.023180806,0.017228842,0,1,0,0.055519614,0.630528351,-0.95062659,-0.570701507
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2857,14,MurosNoia_South_Hornanda_14,MurosNoia_South_Hornanda_14_lineata,Rudissima,Lineata,Absent,5.4,0.212,0.750797269,-0.044883634,-0.036624445,0.06152849,0,1,0,-0.768175381,-0.99620138,-1.196011181,-0.405732742
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2858,15,MurosNoia_South_Hornanda_15,MurosNoia_South_Hornanda_15_lineata,Rudis,Lineata,Absent,7.7,0.252,1.005027666,0.023369043,-0.010091401,0.019190112,0,1,0,0.399771553,-0.274490647,0.214950218,-0.4818023
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2859,16,MurosNoia_South_Hornanda_16,MurosNoia_South_Hornanda_16_lineata,Rudissima,Lineata,Absent,6.3,0.221,0.842420618,0.091254424,0.055402677,-0.03148976,0,1,0,1.56143328,1.506977738,-0.643895851,-0.472295265
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2860,17,MurosNoia_South_Hornanda_17,MurosNoia_South_Hornanda_17_lineata,Rudissima,Lineata,Present,6.7,0.422,0.867178103,-0.010183886,0.045660257,0.014207448,0,1,0,-0.174389671,1.241979531,-0.39851126,0.131363587
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2861,18,MurosNoia_South_Hornanda_18,MurosNoia_South_Hornanda_18_lineata,Jugosa,Lineata,Absent,5.2,0.24,0.700195976,0.046417963,0.069040827,0.004125465,1,1,0,0.794187078,1.877941553,-1.318703477,-0.255204702
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2862,19,MurosNoia_South_Hornanda_19,MurosNoia_South_Hornanda_19_lineata,Jugosa,Lineata,Absent,5.8,0.247,0.781622469,-0.116706636,0.035128421,0.028654739,1,1,0,-1.997218089,0.955508854,-0.95062659,-0.303060185
MurosNoia,South,MurosNoiaSouth,2,51,Hornanda,42.766433,-8.941461,15131,0.26,Gneisses,1.25,0,5,1,0,5,0,0,1,1,4,1,5,0,-1.460779623,2.164344365,WaveIntermediate,82.3,32.65,2863,20,MurosNoia_South_Hornanda_20,MurosNoia_South_Hornanda_20_lineata,Rudis,Lineata,Absent,6.5,0.261,0.898513754,0.017545372,0.0079893,0.030067764,0,1,0,0.300116287,0.217312554,-0.521203555,-0.327861675
